Store,Date,Sales,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2
1,2014-03-27,3847,1,0,0,0,c,a,1270.0,0
1,2014-03-28,3987,1,0,0,0,c,a,1270.0,0
1,2014-03-29,4583,1,0,0,0,c,a,1270.0,0
1,2014-03-30,0,0,0,0,0,c,a,1270.0,0
1,2014-03-31,6008,1,1,0,0,c,a,1270.0,0
1,2014-04-01,5407,1,1,0,0,c,a,1270.0,0
1,2014-04-02,4834,1,1,0,0,c,a,1270.0,0
1,2014-04-03,4556,1,1,0,0,c,a,1270.0,0
1,2014-04-04,4738,1,1,0,0,c,a,1270.0,0
1,2014-04-05,4599,1,0,0,0,c,a,1270.0,0
1,2014-04-06,0,0,0,0,0,c,a,1270.0,0
1,2014-04-07,3751,1,0,0,0,c,a,1270.0,0
1,2014-04-08,3990,1,0,0,0,c,a,1270.0,0
1,2014-04-09,3919,1,0,0,0,c,a,1270.0,0
1,2014-04-10,3948,1,0,0,0,c,a,1270.0,0
1,2014-04-11,3733,1,0,0,0,c,a,1270.0,0
1,2014-04-12,4435,1,0,0,0,c,a,1270.0,0
1,2014-04-13,0,0,0,0,0,c,a,1270.0,0
1,2014-04-14,6803,1,1,0,1,c,a,1270.0,0
1,2014-04-15,6196,1,1,0,1,c,a,1270.0,0
1,2014-04-16,6381,1,1,0,1,c,a,1270.0,0
1,2014-04-17,6160,1,1,0,1,c,a,1270.0,0
1,2014-04-18,0,0,1,b,1,c,a,1270.0,0
1,2014-04-19,5871,1,0,0,1,c,a,1270.0,0
1,2014-04-20,0,0,0,0,1,c,a,1270.0,0
1,2014-04-21,0,0,0,b,1,c,a,1270.0,0
1,2014-04-22,4133,1,0,0,1,c,a,1270.0,0
1,2014-04-23,3482,1,0,0,1,c,a,1270.0,0
1,2014-04-24,3376,1,0,0,1,c,a,1270.0,0
1,2014-04-25,3710,1,0,0,1,c,a,1270.0,0
1,2014-04-26,3989,1,0,0,0,c,a,1270.0,0
1,2014-04-27,0,0,0,0,0,c,a,1270.0,0
1,2014-04-28,5488,1,1,0,0,c,a,1270.0,0
1,2014-04-29,5923,1,1,0,0,c,a,1270.0,0
1,2014-04-30,5870,1,1,0,0,c,a,1270.0,0
1,2014-05-01,0,0,1,a,0,c,a,1270.0,0
1,2014-05-02,6790,1,1,0,0,c,a,1270.0,0
1,2014-05-03,5498,1,0,0,0,c,a,1270.0,0
1,2014-05-04,0,0,0,0,0,c,a,1270.0,0
1,2014-05-05,5325,1,1,0,0,c,a,1270.0,0
1,2014-05-06,5055,1,1,0,0,c,a,1270.0,0
1,2014-05-07,5075,1,1,0,0,c,a,1270.0,0
1,2014-05-08,5222,1,1,0,0,c,a,1270.0,0
1,2014-05-09,5237,1,1,0,0,c,a,1270.0,0
1,2014-05-10,5996,1,0,0,0,c,a,1270.0,0
1,2014-05-11,0,0,0,0,0,c,a,1270.0,0
1,2014-05-12,3957,1,0,0,0,c,a,1270.0,0
1,2014-05-13,3535,1,0,0,0,c,a,1270.0,0
1,2014-05-14,3710,1,0,0,0,c,a,1270.0,0
1,2014-05-15,3589,1,0,0,0,c,a,1270.0,0
1,2014-05-16,3863,1,0,0,0,c,a,1270.0,0
1,2014-05-17,3785,1,0,0,0,c,a,1270.0,0
1,2014-05-18,0,0,0,0,0,c,a,1270.0,0
1,2014-05-19,5637,1,1,0,0,c,a,1270.0,0
1,2014-05-20,4909,1,1,0,0,c,a,1270.0,0
1,2014-05-21,4298,1,1,0,0,c,a,1270.0,0
1,2014-05-22,3801,1,1,0,0,c,a,1270.0,0
1,2014-05-23,4968,1,1,0,0,c,a,1270.0,0
1,2014-05-24,4574,1,0,0,0,c,a,1270.0,0
1,2014-05-25,0,0,0,0,0,c,a,1270.0,0
1,2014-05-26,3912,1,0,0,0,c,a,1270.0,0
1,2014-05-27,3971,1,0,0,0,c,a,1270.0,0
1,2014-05-28,4616,1,0,0,0,c,a,1270.0,0
1,2014-05-29,0,0,0,a,0,c,a,1270.0,0
1,2014-05-30,5407,1,0,0,0,c,a,1270.0,0
1,2014-05-31,4985,1,0,0,0,c,a,1270.0,0
1,2014-06-01,0,0,0,0,0,c,a,1270.0,0
1,2014-06-02,6071,1,1,0,0,c,a,1270.0,0
1,2014-06-03,5614,1,1,0,0,c,a,1270.0,0
1,2014-06-04,5229,1,1,0,0,c,a,1270.0,0
1,2014-06-05,5278,1,1,0,0,c,a,1270.0,0
1,2014-06-06,4957,1,1,0,0,c,a,1270.0,0
1,2014-06-07,4923,1,0,0,0,c,a,1270.0,0
1,2014-06-08,0,0,0,0,0,c,a,1270.0,0
1,2014-06-09,0,0,0,a,0,c,a,1270.0,0
1,2014-06-10,4607,1,0,0,0,c,a,1270.0,0
1,2014-06-11,4207,1,0,0,0,c,a,1270.0,0
1,2014-06-12,3702,1,0,0,0,c,a,1270.0,0
1,2014-06-13,3901,1,0,0,0,c,a,1270.0,0
1,2014-06-14,4757,1,0,0,0,c,a,1270.0,0
1,2014-06-15,0,0,0,0,0,c,a,1270.0,0
1,2014-06-16,4788,1,1,0,0,c,a,1270.0,0
1,2014-06-17,5770,1,1,0,0,c,a,1270.0,0
1,2014-06-18,5256,1,1,0,0,c,a,1270.0,0
1,2014-06-19,0,0,1,a,0,c,a,1270.0,0
1,2014-06-20,6362,1,1,0,0,c,a,1270.0,0
1,2014-06-21,3982,1,0,0,0,c,a,1270.0,0
1,2014-06-22,0,0,0,0,0,c,a,1270.0,0
1,2014-06-23,3755,1,0,0,0,c,a,1270.0,0
1,2014-06-24,3351,1,0,0,0,c,a,1270.0,0
1,2014-06-25,3727,1,0,0,0,c,a,1270.0,0
1,2014-06-26,2749,1,0,0,0,c,a,1270.0,0
1,2014-06-27,4019,1,0,0,0,c,a,1270.0,0
1,2014-06-28,5162,1,0,0,0,c,a,1270.0,0
1,2014-06-29,0,0,0,0,0,c,a,1270.0,0
1,2014-06-30,5738,1,1,0,0,c,a,1270.0,0
1,2014-07-01,5138,1,1,0,0,c,a,1270.0,0
1,2014-07-02,5161,1,1,0,0,c,a,1270.0,0
1,2014-07-03,4756,1,1,0,0,c,a,1270.0,0
1,2014-07-04,4025,1,1,0,0,c,a,1270.0,0
1,2014-07-05,5176,1,0,0,0,c,a,1270.0,0
1,2014-07-06,0,0,0,0,0,c,a,1270.0,0
1,2014-07-07,4223,1,0,0,0,c,a,1270.0,0
1,2014-07-08,4081,1,0,0,0,c,a,1270.0,0
1,2014-07-09,3547,1,0,0,0,c,a,1270.0,0
1,2014-07-10,3741,1,0,0,0,c,a,1270.0,0
1,2014-07-11,4020,1,0,0,0,c,a,1270.0,0
1,2014-07-12,4409,1,0,0,0,c,a,1270.0,0
1,2014-07-13,0,0,0,0,0,c,a,1270.0,0
1,2014-07-14,5083,1,1,0,0,c,a,1270.0,0
1,2014-07-15,5298,1,1,0,0,c,a,1270.0,0
1,2014-07-16,5424,1,1,0,0,c,a,1270.0,0
1,2014-07-17,4685,1,1,0,0,c,a,1270.0,0
1,2014-07-18,4609,1,1,0,0,c,a,1270.0,0
1,2014-07-19,4084,1,0,0,0,c,a,1270.0,0
1,2014-07-20,0,0,0,0,0,c,a,1270.0,0
1,2014-07-21,4507,1,0,0,0,c,a,1270.0,0
1,2014-07-22,3933,1,0,0,0,c,a,1270.0,0
1,2014-07-23,3806,1,0,0,0,c,a,1270.0,0
1,2014-07-24,3557,1,0,0,0,c,a,1270.0,0
1,2014-07-25,3858,1,0,0,0,c,a,1270.0,0
1,2014-07-26,4266,1,0,0,0,c,a,1270.0,0
1,2014-07-27,0,0,0,0,0,c,a,1270.0,0
1,2014-07-28,5372,1,1,0,1,c,a,1270.0,0
1,2014-07-29,5252,1,1,0,1,c,a,1270.0,0
1,2014-07-30,5487,1,1,0,1,c,a,1270.0,0
1,2014-07-31,5106,1,1,0,0,c,a,1270.0,0
1,2014-08-01,5038,1,1,0,1,c,a,1270.0,0
1,2014-08-02,4731,1,0,0,1,c,a,1270.0,0
1,2014-08-03,0,0,0,0,1,c,a,1270.0,0
1,2014-08-04,5655,1,1,0,1,c,a,1270.0,0
1,2014-08-05,5433,1,1,0,1,c,a,1270.0,0
1,2014-08-06,5337,1,1,0,1,c,a,1270.0,0
1,2014-08-07,4154,1,1,0,1,c,a,1270.0,0
1,2014-08-08,4451,1,1,0,1,c,a,1270.0,0
1,2014-08-09,4174,1,0,0,1,c,a,1270.0,0
1,2014-08-10,0,0,0,0,1,c,a,1270.0,0
1,2014-08-11,3886,1,0,0,1,c,a,1270.0,0
1,2014-08-12,3185,1,0,0,1,c,a,1270.0,0
1,2014-08-13,4069,1,0,0,1,c,a,1270.0,0
1,2014-08-14,3906,1,0,0,1,c,a,1270.0,0
1,2014-08-15,3746,1,0,0,1,c,a,1270.0,0
1,2014-08-16,4425,1,0,0,1,c,a,1270.0,0
1,2014-08-17,0,0,0,0,1,c,a,1270.0,0
1,2014-08-18,5623,1,1,0,1,c,a,1270.0,0
1,2014-08-19,5190,1,1,0,1,c,a,1270.0,0
1,2014-08-20,4280,1,1,0,1,c,a,1270.0,0
1,2014-08-21,4327,1,1,0,1,c,a,1270.0,0
1,2014-08-22,3971,1,1,0,1,c,a,1270.0,0
1,2014-08-23,3582,1,0,0,1,c,a,1270.0,0
1,2014-08-24,0,0,0,0,1,c,a,1270.0,0
1,2014-08-25,3414,1,0,0,1,c,a,1270.0,0
1,2014-08-26,3396,1,0,0,1,c,a,1270.0,0
1,2014-08-27,3148,1,0,0,1,c,a,1270.0,0
1,2014-08-28,3920,1,0,0,1,c,a,1270.0,0
1,2014-08-29,3869,1,0,0,1,c,a,1270.0,0
1,2014-08-30,4094,1,0,0,1,c,a,1270.0,0
1,2014-08-31,0,0,0,0,1,c,a,1270.0,0
1,2014-09-01,5464,1,1,0,1,c,a,1270.0,0
1,2014-09-02,5008,1,1,0,1,c,a,1270.0,0
1,2014-09-03,4978,1,1,0,1,c,a,1270.0,0
1,2014-09-04,4346,1,1,0,1,c,a,1270.0,0
1,2014-09-05,4706,1,1,0,1,c,a,1270.0,0
1,2014-09-06,3959,1,0,0,0,c,a,1270.0,0
1,2014-09-07,0,0,0,0,0,c,a,1270.0,0
1,2014-09-08,3676,1,0,0,0,c,a,1270.0,0
1,2014-09-09,3377,1,0,0,0,c,a,1270.0,0
1,2014-09-10,3275,1,0,0,0,c,a,1270.0,0
1,2014-09-11,3392,1,0,0,0,c,a,1270.0,0
1,2014-09-12,3906,1,0,0,0,c,a,1270.0,0
1,2014-09-13,4270,1,0,0,0,c,a,1270.0,0
1,2014-09-14,0,0,0,0,0,c,a,1270.0,0
1,2014-09-15,4611,1,1,0,0,c,a,1270.0,0
1,2014-09-16,4381,1,1,0,0,c,a,1270.0,0
1,2014-09-17,4383,1,1,0,0,c,a,1270.0,0
1,2014-09-18,3740,1,1,0,0,c,a,1270.0,0
1,2014-09-19,4128,1,1,0,0,c,a,1270.0,0
1,2014-09-20,3911,1,0,0,0,c,a,1270.0,0
1,2014-09-21,0,0,0,0,0,c,a,1270.0,0
1,2014-09-22,3982,1,0,0,0,c,a,1270.0,0
1,2014-09-23,3407,1,0,0,0,c,a,1270.0,0
1,2014-09-24,3405,1,0,0,0,c,a,1270.0,0
1,2014-09-25,2462,1,0,0,0,c,a,1270.0,0
1,2014-09-26,3518,1,0,0,0,c,a,1270.0,0
1,2014-09-27,3914,1,0,0,0,c,a,1270.0,0
1,2014-09-28,0,0,0,0,0,c,a,1270.0,0
1,2014-09-29,5280,1,1,0,0,c,a,1270.0,0
1,2014-09-30,4919,1,1,0,0,c,a,1270.0,0
1,2014-10-01,4712,1,1,0,0,c,a,1270.0,0
1,2014-10-02,5400,1,1,0,0,c,a,1270.0,0
1,2014-10-03,0,0,1,a,0,c,a,1270.0,0
1,2014-10-04,5355,1,0,0,0,c,a,1270.0,0
1,2014-10-05,0,0,0,0,0,c,a,1270.0,0
1,2014-10-06,5402,1,1,0,0,c,a,1270.0,0
1,2014-10-07,5439,1,1,0,0,c,a,1270.0,0
1,2014-10-08,4944,1,1,0,0,c,a,1270.0,0
1,2014-10-09,4654,1,1,0,0,c,a,1270.0,0
1,2014-10-10,4396,1,1,0,0,c,a,1270.0,0
1,2014-10-11,4743,1,0,0,0,c,a,1270.0,0
1,2014-10-12,0,0,0,0,0,c,a,1270.0,0
1,2014-10-13,4033,1,0,0,0,c,a,1270.0,0
1,2014-10-14,3681,1,0,0,0,c,a,1270.0,0
1,2014-10-15,3775,1,0,0,0,c,a,1270.0,0
1,2014-10-16,3430,1,0,0,0,c,a,1270.0,0
1,2014-10-17,3720,1,0,0,0,c,a,1270.0,0
1,2014-10-18,4169,1,0,0,0,c,a,1270.0,0
1,2014-10-19,0,0,0,0,0,c,a,1270.0,0
1,2014-10-20,4652,1,1,0,1,c,a,1270.0,0
1,2014-10-21,4678,1,1,0,1,c,a,1270.0,0
1,2014-10-22,4868,1,1,0,1,c,a,1270.0,0
1,2014-10-23,4466,1,1,0,1,c,a,1270.0,0
1,2014-10-24,4196,1,1,0,1,c,a,1270.0,0
1,2014-10-25,4596,1,0,0,1,c,a,1270.0,0
1,2014-10-26,0,0,0,0,1,c,a,1270.0,0
1,2014-10-27,4260,1,0,0,1,c,a,1270.0,0
1,2014-10-28,3364,1,0,0,1,c,a,1270.0,0
1,2014-10-29,3761,1,0,0,1,c,a,1270.0,0
1,2014-10-30,4042,1,0,0,1,c,a,1270.0,0
1,2014-10-31,4161,1,0,0,1,c,a,1270.0,0
1,2014-11-01,6532,1,0,0,0,c,a,1270.0,0
1,2014-11-02,0,0,0,0,0,c,a,1270.0,0
1,2014-11-03,5857,1,1,0,0,c,a,1270.0,0
1,2014-11-04,5253,1,1,0,0,c,a,1270.0,0
1,2014-11-05,4838,1,1,0,0,c,a,1270.0,0
1,2014-11-06,4785,1,1,0,0,c,a,1270.0,0
1,2014-11-07,5220,1,1,0,0,c,a,1270.0,0
1,2014-11-08,4720,1,0,0,0,c,a,1270.0,0
1,2014-11-09,0,0,0,0,0,c,a,1270.0,0
1,2014-11-10,5474,1,1,0,0,c,a,1270.0,0
1,2014-11-11,4479,1,1,0,0,c,a,1270.0,0
1,2014-11-12,4677,1,1,0,0,c,a,1270.0,0
1,2014-11-13,3869,1,1,0,0,c,a,1270.0,0
1,2014-11-14,5334,1,1,0,0,c,a,1270.0,0
1,2014-11-15,4967,1,0,0,0,c,a,1270.0,0
1,2014-11-16,0,0,0,0,0,c,a,1270.0,0
1,2014-11-17,3582,1,0,0,0,c,a,1270.0,0
1,2014-11-18,3890,1,0,0,0,c,a,1270.0,0
1,2014-11-19,3894,1,0,0,0,c,a,1270.0,0
1,2014-11-20,4963,1,0,0,0,c,a,1270.0,0
1,2014-11-21,4594,1,0,0,0,c,a,1270.0,0
1,2014-11-22,5849,1,0,0,0,c,a,1270.0,0
1,2014-11-23,0,0,0,0,0,c,a,1270.0,0
1,2014-11-24,6527,1,1,0,0,c,a,1270.0,0
1,2014-11-25,5815,1,1,0,0,c,a,1270.0,0
1,2014-11-26,5328,1,1,0,0,c,a,1270.0,0
1,2014-11-27,6144,1,1,0,0,c,a,1270.0,0
1,2014-11-28,7195,1,1,0,0,c,a,1270.0,0
1,2014-11-29,7066,1,0,0,0,c,a,1270.0,0
1,2014-11-30,0,0,0,0,0,c,a,1270.0,0
1,2014-12-01,7380,1,1,0,0,c,a,1270.0,0
1,2014-12-02,6467,1,1,0,0,c,a,1270.0,0
1,2014-12-03,6454,1,1,0,0,c,a,1270.0,0
1,2014-12-04,7016,1,1,0,0,c,a,1270.0,0
1,2014-12-05,6207,1,1,0,0,c,a,1270.0,0
1,2014-12-06,6185,1,0,0,0,c,a,1270.0,0
1,2014-12-07,0,0,0,0,0,c,a,1270.0,0
1,2014-12-08,4884,1,0,0,0,c,a,1270.0,0
1,2014-12-09,4345,1,0,0,0,c,a,1270.0,0
1,2014-12-10,4915,1,0,0,0,c,a,1270.0,0
1,2014-12-11,5060,1,0,0,0,c,a,1270.0,0
1,2014-12-12,5269,1,0,0,0,c,a,1270.0,0
1,2014-12-13,7263,1,0,0,0,c,a,1270.0,0
1,2014-12-14,0,0,0,0,0,c,a,1270.0,0
1,2014-12-15,8069,1,1,0,0,c,a,1270.0,0
1,2014-12-16,7739,1,1,0,0,c,a,1270.0,0
1,2014-12-17,7523,1,1,0,0,c,a,1270.0,0
1,2014-12-18,7785,1,1,0,0,c,a,1270.0,0
1,2014-12-19,7558,1,1,0,0,c,a,1270.0,0
1,2014-12-20,8367,1,0,0,0,c,a,1270.0,0
1,2014-12-21,0,0,0,0,0,c,a,1270.0,0
1,2014-12-22,9331,1,0,0,1,c,a,1270.0,0
1,2014-12-23,7959,1,0,0,1,c,a,1270.0,0
1,2014-12-24,3659,1,0,0,1,c,a,1270.0,0
1,2014-12-25,0,0,0,c,1,c,a,1270.0,0
1,2014-12-26,0,0,0,c,1,c,a,1270.0,0
1,2014-12-27,6057,1,0,0,1,c,a,1270.0,0
1,2014-12-28,0,0,0,0,1,c,a,1270.0,0
1,2014-12-29,6463,1,0,0,1,c,a,1270.0,0
1,2014-12-30,6466,1,0,0,1,c,a,1270.0,0
1,2014-12-31,2605,1,0,0,1,c,a,1270.0,0
1,2015-01-01,0,0,0,a,1,c,a,1270.0,0
1,2015-01-02,5509,1,0,0,1,c,a,1270.0,0
1,2015-01-03,5023,1,0,0,1,c,a,1270.0,0
1,2015-01-04,0,0,0,0,1,c,a,1270.0,0
1,2015-01-05,6239,1,1,0,1,c,a,1270.0,0
1,2015-01-06,4574,1,1,0,1,c,a,1270.0,0
1,2015-01-07,4796,1,1,0,1,c,a,1270.0,0
1,2015-01-08,3716,1,1,0,1,c,a,1270.0,0
1,2015-01-09,3998,1,1,0,1,c,a,1270.0,0
1,2015-01-10,4599,1,0,0,0,c,a,1270.0,0
1,2015-01-11,0,0,0,0,0,c,a,1270.0,0
1,2015-01-12,5346,1,1,0,0,c,a,1270.0,0
1,2015-01-13,4924,1,1,0,0,c,a,1270.0,0
1,2015-01-14,4541,1,1,0,0,c,a,1270.0,0
1,2015-01-15,4295,1,1,0,0,c,a,1270.0,0
1,2015-01-16,4161,1,1,0,0,c,a,1270.0,0
1,2015-01-17,5255,1,0,0,0,c,a,1270.0,0
1,2015-01-18,0,0,0,0,0,c,a,1270.0,0
1,2015-01-19,3721,1,0,0,0,c,a,1270.0,0
1,2015-01-20,3680,1,0,0,0,c,a,1270.0,0
1,2015-01-21,3299,1,0,0,0,c,a,1270.0,0
1,2015-01-22,3492,1,0,0,0,c,a,1270.0,0
1,2015-01-23,3586,1,0,0,0,c,a,1270.0,0
1,2015-01-24,4840,1,0,0,0,c,a,1270.0,0
1,2015-01-25,0,0,0,0,0,c,a,1270.0,0
1,2015-01-26,4781,1,1,0,0,c,a,1270.0,0
1,2015-01-27,4806,1,1,0,0,c,a,1270.0,0
1,2015-01-28,4310,1,1,0,0,c,a,1270.0,0
1,2015-01-29,5171,1,1,0,0,c,a,1270.0,0
1,2015-01-30,5577,1,1,0,0,c,a,1270.0,0
1,2015-01-31,5363,1,0,0,0,c,a,1270.0,0
1,2015-02-01,0,0,0,0,0,c,a,1270.0,0
1,2015-02-02,6038,1,1,0,0,c,a,1270.0,0
1,2015-02-03,4901,1,1,0,0,c,a,1270.0,0
1,2015-02-04,4672,1,1,0,0,c,a,1270.0,0
1,2015-02-05,4394,1,1,0,0,c,a,1270.0,0
1,2015-02-06,5022,1,1,0,0,c,a,1270.0,0
1,2015-02-07,4663,1,0,0,0,c,a,1270.0,0
1,2015-02-08,0,0,0,0,0,c,a,1270.0,0
1,2015-02-09,3965,1,0,0,0,c,a,1270.0,0
1,2015-02-10,3136,1,0,0,0,c,a,1270.0,0
1,2015-02-11,3735,1,0,0,0,c,a,1270.0,0
1,2015-02-12,3900,1,0,0,0,c,a,1270.0,0
1,2015-02-13,4726,1,0,0,0,c,a,1270.0,0
1,2015-02-14,5015,1,0,0,0,c,a,1270.0,0
1,2015-02-15,0,0,0,0,0,c,a,1270.0,0
1,2015-02-16,4303,1,1,0,0,c,a,1270.0,0
1,2015-02-17,4833,1,1,0,0,c,a,1270.0,0
1,2015-02-18,4180,1,1,0,0,c,a,1270.0,0
1,2015-02-19,4460,1,1,0,0,c,a,1270.0,0
1,2015-02-20,4651,1,1,0,0,c,a,1270.0,0
1,2015-02-21,4475,1,0,0,0,c,a,1270.0,0
1,2015-02-22,0,0,0,0,0,c,a,1270.0,0
1,2015-02-23,3598,1,0,0,0,c,a,1270.0,0
1,2015-02-24,4054,1,0,0,0,c,a,1270.0,0
1,2015-02-25,3875,1,0,0,0,c,a,1270.0,0
1,2015-02-26,4042,1,0,0,0,c,a,1270.0,0
1,2015-02-27,4708,1,0,0,0,c,a,1270.0,0
1,2015-02-28,5289,1,0,0,0,c,a,1270.0,0
1,2015-03-01,0,0,0,0,0,c,a,1270.0,0
1,2015-03-02,5942,1,1,0,0,c,a,1270.0,0
1,2015-03-03,5451,1,1,0,0,c,a,1270.0,0
1,2015-03-04,5568,1,1,0,0,c,a,1270.0,0
1,2015-03-05,4419,1,1,0,0,c,a,1270.0,0
1,2015-03-06,5397,1,1,0,0,c,a,1270.0,0
1,2015-03-07,4592,1,0,0,0,c,a,1270.0,0
1,2015-03-08,0,0,0,0,0,c,a,1270.0,0
1,2015-03-09,3701,1,0,0,0,c,a,1270.0,0
1,2015-03-10,3805,1,0,0,0,c,a,1270.0,0
1,2015-03-11,4170,1,0,0,0,c,a,1270.0,0
1,2015-03-12,3141,1,0,0,0,c,a,1270.0,0
1,2015-03-13,3725,1,0,0,0,c,a,1270.0,0
1,2015-03-14,5225,1,0,0,0,c,a,1270.0,0
1,2015-03-15,0,0,0,0,0,c,a,1270.0,0
1,2015-03-16,5695,1,1,0,0,c,a,1270.0,0
1,2015-03-17,4806,1,1,0,0,c,a,1270.0,0
1,2015-03-18,3858,1,1,0,0,c,a,1270.0,0
1,2015-03-19,4748,1,1,0,0,c,a,1270.0,0
1,2015-03-20,4057,1,1,0,0,c,a,1270.0,0
1,2015-03-21,3909,1,0,0,0,c,a,1270.0,0
1,2015-03-22,0,0,0,0,0,c,a,1270.0,0
1,2015-03-23,3565,1,0,0,0,c,a,1270.0,0
1,2015-03-24,3547,1,0,0,0,c,a,1270.0,0
1,2015-03-25,3531,1,0,0,0,c,a,1270.0,0
1,2015-03-26,3932,1,0,0,0,c,a,1270.0,0
1,2015-03-27,4005,1,0,0,0,c,a,1270.0,0
1,2015-03-28,5208,1,0,0,0,c,a,1270.0,0
1,2015-03-29,0,0,0,0,0,c,a,1270.0,0
1,2015-03-30,6714,1,1,0,1,c,a,1270.0,0
1,2015-03-31,6206,1,1,0,1,c,a,1270.0,0
1,2015-04-01,6816,1,1,0,1,c,a,1270.0,0
1,2015-04-02,6574,1,1,0,1,c,a,1270.0,0
1,2015-04-03,0,0,1,b,1,c,a,1270.0,0
1,2015-04-04,6709,1,0,0,1,c,a,1270.0,0
1,2015-04-05,0,0,0,0,1,c,a,1270.0,0
1,2015-04-06,0,0,0,b,1,c,a,1270.0,0
1,2015-04-07,4163,1,0,0,1,c,a,1270.0,0
1,2015-04-08,4194,1,0,0,1,c,a,1270.0,0
1,2015-04-09,3467,1,0,0,1,c,a,1270.0,0
1,2015-04-10,3549,1,0,0,1,c,a,1270.0,0
1,2015-04-11,4173,1,0,0,0,c,a,1270.0,0
1,2015-04-12,0,0,0,0,0,c,a,1270.0,0
1,2015-04-13,5377,1,1,0,0,c,a,1270.0,0
1,2015-04-14,4648,1,1,0,0,c,a,1270.0,0
1,2015-04-15,4110,1,1,0,0,c,a,1270.0,0
1,2015-04-16,4116,1,1,0,0,c,a,1270.0,0
1,2015-04-17,4718,1,1,0,0,c,a,1270.0,0
1,2015-04-18,4594,1,0,0,0,c,a,1270.0,0
1,2015-04-19,0,0,0,0,0,c,a,1270.0,0
1,2015-04-20,3722,1,0,0,0,c,a,1270.0,0
1,2015-04-21,3037,1,0,0,0,c,a,1270.0,0
1,2015-04-22,3319,1,0,0,0,c,a,1270.0,0
1,2015-04-23,3076,1,0,0,0,c,a,1270.0,0
1,2015-04-24,3198,1,0,0,0,c,a,1270.0,0
1,2015-04-25,4318,1,0,0,0,c,a,1270.0,0
1,2015-04-26,0,0,0,0,0,c,a,1270.0,0
1,2015-04-27,5575,1,1,0,0,c,a,1270.0,0
1,2015-04-28,5199,1,1,0,0,c,a,1270.0,0
1,2015-04-29,5775,1,1,0,0,c,a,1270.0,0
1,2015-04-30,6228,1,1,0,0,c,a,1270.0,0
1,2015-05-01,0,0,1,a,0,c,a,1270.0,0
1,2015-05-02,5850,1,0,0,0,c,a,1270.0,0
1,2015-05-03,0,0,0,0,0,c,a,1270.0,0
1,2015-05-04,5591,1,1,0,0,c,a,1270.0,0
1,2015-05-05,4564,1,1,0,0,c,a,1270.0,0
1,2015-05-06,4960,1,1,0,0,c,a,1270.0,0
1,2015-05-07,4529,1,1,0,0,c,a,1270.0,0
1,2015-05-08,4683,1,1,0,0,c,a,1270.0,0
1,2015-05-09,4945,1,0,0,0,c,a,1270.0,0
1,2015-05-10,0,0,0,0,0,c,a,1270.0,0
1,2015-05-11,3551,1,0,0,0,c,a,1270.0,0
1,2015-05-12,3547,1,0,0,0,c,a,1270.0,0
1,2015-05-13,3998,1,0,0,0,c,a,1270.0,0
1,2015-05-14,0,0,0,a,0,c,a,1270.0,0
1,2015-05-15,4178,1,0,0,0,c,a,1270.0,0
1,2015-05-16,4431,1,0,0,0,c,a,1270.0,0
1,2015-05-17,0,0,0,0,0,c,a,1270.0,0
1,2015-05-18,5280,1,1,0,0,c,a,1270.0,0
1,2015-05-19,5235,1,1,0,0,c,a,1270.0,0
1,2015-05-20,4735,1,1,0,0,c,a,1270.0,0
1,2015-05-21,3755,1,1,0,0,c,a,1270.0,0
1,2015-05-22,4459,1,1,0,0,c,a,1270.0,0
1,2015-05-23,4276,1,0,0,0,c,a,1270.0,0
1,2015-05-24,0,0,0,0,0,c,a,1270.0,0
1,2015-05-25,0,0,0,a,0,c,a,1270.0,0
1,2015-05-26,4211,1,0,0,0,c,a,1270.0,0
1,2015-05-27,4083,1,0,0,0,c,a,1270.0,0
1,2015-05-28,4111,1,0,0,0,c,a,1270.0,0
1,2015-05-29,4656,1,0,0,0,c,a,1270.0,0
1,2015-05-30,5592,1,0,0,0,c,a,1270.0,0
1,2015-05-31,0,0,0,0,0,c,a,1270.0,0
1,2015-06-01,5774,1,1,0,0,c,a,1270.0,0
1,2015-06-02,5450,1,1,0,0,c,a,1270.0,0
1,2015-06-03,5809,1,1,0,0,c,a,1270.0,0
1,2015-06-04,0,0,1,a,0,c,a,1270.0,0
1,2015-06-05,5384,1,1,0,0,c,a,1270.0,0
1,2015-06-06,4183,1,0,0,0,c,a,1270.0,0
1,2015-06-07,0,0,0,0,0,c,a,1270.0,0
1,2015-06-08,4071,1,0,0,0,c,a,1270.0,0
1,2015-06-09,4102,1,0,0,0,c,a,1270.0,0
1,2015-06-10,3591,1,0,0,0,c,a,1270.0,0
1,2015-06-11,3627,1,0,0,0,c,a,1270.0,0
1,2015-06-12,3695,1,0,0,0,c,a,1270.0,0
1,2015-06-13,4256,1,0,0,0,c,a,1270.0,0
1,2015-06-14,0,0,0,0,0,c,a,1270.0,0
1,2015-06-15,5518,1,1,0,0,c,a,1270.0,0
1,2015-06-16,4852,1,1,0,0,c,a,1270.0,0
1,2015-06-17,4000,1,1,0,0,c,a,1270.0,0
1,2015-06-18,4645,1,1,0,0,c,a,1270.0,0
1,2015-06-19,4202,1,1,0,0,c,a,1270.0,0
1,2015-06-20,4097,1,0,0,0,c,a,1270.0,0
1,2015-06-21,0,0,0,0,0,c,a,1270.0,0
